date,rank,title,gross,theaters,total_gross_to_date,days_in_release,is_opening_day
2022-06-17,-,Benediction,3906.0,56.0,167487.0,22,0
2022-06-17,-,Spider-Man: No Way Home,3188.0,18.0,804782523.0,183,0
2022-06-17,-,Montana Story,1724.0,19.0,285813.0,36,0
2022-06-17,-,1982,799.0,2.0,7327.0,8,0
2022-06-17,-,Love in Kilnerry,728.0,7.0,73591.0,71,0
2022-06-17,-,A Chiara,554.0,13.0,38212.0,22,0
2022-06-17,-,2000 Mules,211.0,10.0,1463239.0,29,0
2022-06-18,1,Jurassic World: Dominion,22214665.0,4697.0,229205305.0,9,0
2022-06-18,2,Lightyear,16095675.0,4255.0,36801620.0,2,0
2022-06-18,3,Top Gun: Maverick,15841521.0,4035.0,449111114.0,23,0
2022-06-18,4,Doctor Strange in the Multiverse of Madness,1655222.0,2465.0,403730611.0,44,0
2022-06-18,5,The Bob’s Burgers Movie,449268.0,1350.0,29460901.0,23,0
2022-06-18,6,The Bad Guys,409140.0,1477.0,93962250.0,58,0
2022-06-18,7,Everything Everywhere All At Once,358870.0,679.0,64579259.0,86,0
2022-06-18,8,Downton Abbey: A New Era,317495.0,1179.0,41953310.0,30,0
2022-06-18,9,Sonic the Hedgehog 2,110385.0,439.0,190417105.0,72,0
2022-06-18,10,Firestarter,89025.0,40.0,9523000.0,37,0
2022-06-18,11,The Lost City,77099.0,135.0,105240768.0,86,0
2022-06-18,12,Brian and Charles,74615.0,279.0,148370.0,2,0
2022-06-18,-,Uncharted,52559.0,48.0,148507339.0,121,0
2022-06-18,-,Crimes of the Future,43565.0,122.0,2340240.0,16,0
2022-06-18,-,Watcher,32435.0,129.0,1838794.0,16,0
2022-06-18,-,Abandoned,23443.0,54.0,44592.0,2,0
2022-06-18,-,Fantastic Beasts: The Secrets of Dumbledore,11997.0,63.0,95788884.0,65,0
2022-06-18,-,Mad God,11332.0,26.0,40613.0,9,0
2022-06-18,-,Official Competition,8724.0,4.0,20033.0,2,0
2022-06-18,-,Men,6970.0,68.0,7565191.0,30,0
2022-06-18,-,Nikamma,6935.0,170.0,13205.0,2,0
2022-06-18,-,Family Camp,5894.0,39.0,3921439.0,37,0
2022-06-18,-,Benediction,5738.0,56.0,173225.0,23,0
2022-06-18,-,Spider-Man: No Way Home,4404.0,18.0,804786927.0,184,0
2022-06-18,-,Love in Kilnerry,4087.0,9.0,77678.0,72,0
2022-06-18,-,Montana Story,1957.0,19.0,287770.0,37,0
2022-06-18,-,A Chiara,697.0,13.0,38909.0,23,0
2022-06-18,-,2000 Mules,576.0,10.0,1463815.0,30,0
2022-06-18,-,1982,446.0,2.0,7773.0,9,0
2022-06-20,1,Jurassic World: Dominion,8630480.0,4697.0,258917345.0,11,0
2022-06-20,2,Top Gun: Maverick,7932946.0,4035.0,474755566.0,25,0
2022-06-20,3,Lightyear,6570657.0,4255.0,57148618.0,4,0
2022-06-20,4,Doctor Strange in the Multiverse of Madness,720988.0,2465.0,406054328.0,46,0
2022-06-20,5,The Bob’s Burgers Movie,226855.0,1350.0,30062525.0,25,0
2022-06-20,6,Everything Everywhere All At Once,215378.0,679.0,65118092.0,88,0
2022-06-20,7,The Bad Guys,204055.0,1477.0,94472230.0,60,0
2022-06-20,8,Downton Abbey: A New Era,203740.0,1179.0,42398355.0,32,0
2022-06-20,9,Brian and Charles,37960.0,279.0,254180.0,4,0
2022-06-20,10,Sonic the Hedgehog 2,36137.0,439.0,190525507.0,74,0
2022-06-20,11,Crimes of the Future,24123.0,122.0,2397867.0,18,0
2022-06-20,12,Watcher,15986.0,129.0,1879634.0,18,0
2022-06-20,-,The Lost City,13298.0,135.0,105289362.0,88,0
2022-06-20,-,Abandoned,12263.0,54.0,72024.0,4,0
2022-06-20,-,Firestarter,6460.0,40.0,9560565.0,39,0
2022-06-20,-,Mad God,6057.0,26.0,57758.0,11,0
2022-06-20,-,Official Competition,5026.0,4.0,32176.0,4,0
2022-06-20,-,Men,4877.0,68.0,7576224.0,32,0
2022-06-20,-,Family Camp,4101.0,39.0,3932484.0,39,0
2022-06-20,-,Fantastic Beasts: The Secrets of Dumbledore,4093.0,63.0,95800095.0,67,0
2022-06-20,-,Uncharted,3415.0,48.0,148524917.0,123,0
2022-06-20,-,Nikamma,3079.0,170.0,21705.0,4,0
2022-06-20,-,Benediction,2688.0,56.0,180863.0,25,0
2022-06-20,-,Montana Story,922.0,19.0,290225.0,39,0
2022-06-20,-,A Chiara,757.0,13.0,40646.0,25,0
2022-06-20,-,Love in Kilnerry,372.0,6.0,80605.0,74,0
2022-06-20,-,2000 Mules,271.0,10.0,1464795.0,32,0
2022-06-20,-,Spider-Man: No Way Home,269.0,18.0,804789334.0,186,0
2022-06-20,-,1982,170.0,2.0,8468.0,11,0
2022-06-19,1,Jurassic World: Dominion,21081560.0,4697.0,250286865.0,10,0
2022-06-19,2,Top Gun: Maverick,17711506.0,4035.0,466822620.0,24,0
2022-06-19,3,Lightyear,13776341.0,4255.0,50577961.0,3,0
2022-06-19,4,Doctor Strange in the Multiverse of Madness,1602729.0,2465.0,405333340.0,45,0
2022-06-19,5,The Bob’s Burgers Movie,374769.0,1350.0,29835670.0,24,0
2022-06-19,6,Everything Everywhere All At Once,323455.0,679.0,64902714.0,87,0
2022-06-19,7,The Bad Guys,305925.0,1477.0,94268175.0,59,0
2022-06-19,8,Downton Abbey: A New Era,241305.0,1179.0,42194615.0,31,0
2022-06-19,9,Sonic the Hedgehog 2,72265.0,439.0,190489370.0,73,0
2022-06-19,10,Brian and Charles,67850.0,279.0,216220.0,3,0
2022-06-19,11,The Lost City,35296.0,135.0,105276064.0,87,0
2022-06-19,12,Crimes of the Future,33504.0,122.0,2373744.0,17,0
2022-06-19,-,Firestarter,31105.0,40.0,9554105.0,38,0
2022-06-19,-,Watcher,24854.0,129.0,1863648.0,17,0
2022-06-19,-,Abandoned,15169.0,54.0,59761.0,3,0
2022-06-19,-,Uncharted,14163.0,48.0,148521502.0,122,0
2022-06-19,-,Mad God,11088.0,26.0,51701.0,10,0
2022-06-19,-,Fantastic Beasts: The Secrets of Dumbledore,7118.0,63.0,95796002.0,66,0
2022-06-19,-,Official Competition,7117.0,4.0,27150.0,3,0
2022-06-19,-,Family Camp,6944.0,39.0,3928383.0,38,0
2022-06-19,-,Men,6156.0,68.0,7571347.0,31,0
2022-06-19,-,Nikamma,5421.0,170.0,18626.0,3,0
2022-06-19,-,Benediction,4950.0,56.0,178175.0,24,0
2022-06-19,-,Love in Kilnerry,2555.0,7.0,80233.0,73,0
2022-06-19,-,Spider-Man: No Way Home,2138.0,18.0,804789065.0,185,0
2022-06-19,-,Montana Story,1533.0,19.0,289303.0,38,0
2022-06-19,-,A Chiara,980.0,13.0,39889.0,24,0
2022-06-19,-,2000 Mules,709.0,10.0,1464524.0,31,0
2022-06-19,-,1982,525.0,2.0,8298.0,10,0
2022-06-21,1,Jurassic World: Dominion,7148530.0,4697.0,266065875.0,12,0
2022-06-21,2,Top Gun: Maverick,5989391.0,4035.0,480744957.0,26,0
2022-06-21,3,Lightyear,5864178.0,4255.0,63012796.0,5,0
2022-06-21,4,Doctor Strange in the Multiverse of Madness,573462.0,2465.0,406627790.0,47,0
2022-06-21,5,The Bad Guys,204410.0,1477.0,94676640.0,61,0
2022-06-21,6,Downton Abbey: A New Era,200350.0,1179.0,42598705.0,33,0
2022-06-21,7,The Bob’s Burgers Movie,180800.0,1350.0,30243325.0,26,0
2022-06-21,8,Everything Everywhere All At Once,171555.0,679.0,65289647.0,89,0
2022-06-21,9,Brian and Charles,39115.0,279.0,293295.0,5,0
2022-06-21,10,Sonic the Hedgehog 2,38881.0,439.0,190564388.0,75,0
2022-06-21,11,Crimes of the Future,21228.0,122.0,2419095.0,19,0
2022-06-21,12,The Lost City,15738.0,135.0,105305100.0,89,0
2022-06-21,-,Watcher,14266.0,129.0,1893900.0,19,0
2022-06-21,-,Abandoned,11799.0,54.0,83823.0,5,0
2022-06-21,-,Mad God,9601.0,26.0,67359.0,12,0
2022-06-21,-,Firestarter,7175.0,40.0,9567740.0,40,0
2022-06-21,-,Nikamma,4310.0,170.0,26015.0,5,0
2022-06-21,-,Men,4232.0,68.0,7580456.0,33,0
2022-06-21,-,Uncharted,4101.0,48.0,148529018.0,124,0
2022-06-21,-,Official Competition,3744.0,4.0,35920.0,5,0
2022-06-21,-,Fantastic Beasts: The Secrets of Dumbledore,3645.0,63.0,95803740.0,68,0
2022-06-21,-,Family Camp,2871.0,39.0,3935355.0,40,0
2022-06-21,-,Benediction,2734.0,56.0,183597.0,26,0
2022-06-21,-,Love in Kilnerry,891.0,6.0,81496.0,75,0
2022-06-21,-,Montana Story,853.0,19.0,291078.0,40,0
2022-06-21,-,A Chiara,308.0,13.0,40954.0,26,0
2022-06-21,-,1982,307.0,2.0,8775.0,12,0
2022-06-21,-,Spider-Man: No Way Home,236.0,18.0,804789570.0,187,0
2022-06-21,-,2000 Mules,216.0,10.0,1465011.0,33,0
2022-06-22,1,Top Gun: Maverick,5476223.0,4035.0,486221180.0,27,0
2022-06-22,2,Jurassic World: Dominion,5443455.0,4697.0,271509330.0,13,0
2022-06-22,3,Lightyear,4246988.0,4255.0,67259784.0,6,0
2022-06-22,4,Doctor Strange in the Multiverse of Madness,463424.0,2465.0,407091214.0,48,0
2022-06-22,5,The Bad Guys,193090.0,1477.0,94869730.0,62,0
2022-06-22,6,Downton Abbey: A New Era,179580.0,1179.0,42778285.0,34,0
2022-06-22,7,The Bob’s Burgers Movie,162997.0,1350.0,30406322.0,27,0
2022-06-22,8,Everything Everywhere All At Once,156409.0,679.0,65446056.0,90,0
2022-06-22,9,Sonic the Hedgehog 2,33639.0,439.0,190598027.0,76,0
2022-06-22,10,Brian and Charles,30445.0,279.0,323740.0,6,0
2022-06-22,11,Crimes of the Future,19530.0,122.0,2438625.0,20,0
2022-06-22,12,The Lost City,16228.0,135.0,105321328.0,90,0
2022-06-22,-,Watcher,12098.0,129.0,1905998.0,20,0
2022-06-22,-,Firestarter,10650.0,40.0,9578390.0,41,0
2022-06-22,-,Abandoned,9585.0,54.0,93408.0,6,0
2022-06-22,-,Mad God,8036.0,26.0,75395.0,13,0
2022-06-22,-,Official Competition,3593.0,4.0,39513.0,6,0
2022-06-22,-,Men,3409.0,68.0,7583865.0,34,0
2022-06-22,-,Uncharted,3070.0,48.0,148532088.0,125,0
2022-06-22,-,Fantastic Beasts: The Secrets of Dumbledore,2905.0,63.0,95806645.0,69,0
2022-06-22,-,Benediction,2561.0,56.0,186158.0,27,0
2022-06-22,-,Nikamma,2528.0,170.0,28543.0,6,0
2022-06-22,-,Family Camp,2278.0,39.0,3937633.0,41,0
2022-06-22,-,Montana Story,567.0,19.0,291645.0,41,0
2022-06-22,-,A Chiara,532.0,13.0,41486.0,27,0
2022-06-22,-,1982,519.0,2.0,9294.0,13,0
2022-06-22,-,Spider-Man: No Way Home,444.0,18.0,804790014.0,188,0
2022-06-22,-,2000 Mules,317.0,10.0,1465328.0,34,0
2022-06-22,-,Love in Kilnerry,305.0,6.0,81801.0,76,0
2022-06-23,1,Top Gun: Maverick,5001644.0,4035.0,491222824.0,28,0
2022-06-23,2,Jurassic World: Dominion,4826490.0,4697.0,276335820.0,14,0
2022-06-23,3,Lightyear,3841473.0,4255.0,71101257.0,7,0
2022-06-23,4,Doctor Strange in the Multiverse of Madness,375860.0,2465.0,407467074.0,49,0
2022-06-23,5,The Bad Guys,178295.0,1477.0,95048025.0,63,0
2022-06-23,6,Downton Abbey: A New Era,136335.0,1179.0,42914620.0,35,0
2022-06-23,7,The Bob’s Burgers Movie,123673.0,1350.0,30529995.0,28,0
2022-06-23,8,Everything Everywhere All At Once,109044.0,679.0,65555100.0,91,0
2022-06-23,9,Sonic the Hedgehog 2,35881.0,439.0,190633908.0,77,0
2022-06-23,10,The Lost City,22701.0,135.0,105344029.0,91,0
2022-06-23,11,Brian and Charles,20150.0,279.0,343890.0,7,0
2022-06-23,12,Crimes of the Future,14257.0,122.0,2452882.0,21,0
2022-06-23,-,Firestarter,10860.0,40.0,9589250.0,42,0
2022-06-23,-,Mad God,9443.0,26.0,84838.0,14,0
2022-06-23,-,Watcher,4808.0,129.0,1910806.0,21,0
2022-06-23,-,Uncharted,4164.0,48.0,148536252.0,126,0
2022-06-23,-,Men,3988.0,68.0,7587853.0,35,0
2022-06-23,-,Abandoned,3353.0,54.0,96761.0,7,0
2022-06-23,-,Official Competition,2927.0,4.0,42440.0,7,0
2022-06-23,-,Family Camp,2924.0,39.0,3940557.0,42,0
2022-06-23,-,Fantastic Beasts: The Secrets of Dumbledore,2878.0,63.0,95809523.0,70,0
2022-06-23,-,Benediction,2639.0,56.0,188797.0,28,0
2022-06-23,-,Nikamma,1647.0,170.0,30190.0,7,0
2022-06-23,-,Spider-Man: No Way Home,830.0,18.0,804790844.0,189,0
2022-06-23,-,Montana Story,565.0,19.0,292210.0,42,0
2022-06-23,-,1982,536.0,2.0,9830.0,14,0
2022-06-23,-,A Chiara,439.0,13.0,41925.0,28,0
2022-06-23,-,2000 Mules,184.0,10.0,1465512.0,35,0
2022-06-23,-,Love in Kilnerry,133.0,4.0,81934.0,77,0
2022-06-24,1,Elvis,12755467.0,3906.0,12755467.0,1,1
2022-06-24,2,The Black Phone,10241355.0,3150.0,10241355.0,1,1
2022-06-24,3,Top Gun: Maverick,8316087.0,3948.0,499538911.0,29,0
2022-06-24,4,Jurassic World: Dominion,7529110.0,4233.0,283864930.0,15,0
2022-06-24,5,Lightyear,5540861.0,4255.0,76642118.0,8,0
2022-06-24,6,Doctor Strange in the Multiverse of Madness,565150.0,1855.0,408032224.0,50,0
2022-06-24,-,The Bob’s Burgers Movie,166197.0,590.0,30696192.0,29,0
2022-06-24,-,The Bad Guys,150730.0,1033.0,95198755.0,64,0
2022-06-24,-,Everything Everywhere All At Once,144589.0,524.0,65699689.0,92,0
2022-06-24,-,Downton Abbey: A New Era,116945.0,745.0,43031565.0,36,0
2022-06-24,-,Marcel the Shell with Shoes On,82188.0,6.0,82188.0,1,1
2022-06-24,-,Sonic the Hedgehog 2,34625.0,234.0,190668533.0,78,0
2022-06-24,-,Official Competition,13839.0,26.0,56279.0,8,0
2022-06-24,-,Uncharted,13475.0,31.0,148549727.0,127,0
2022-06-24,-,Brian and Charles,12165.0,279.0,356055.0,8,0
2022-06-24,-,Fantastic Beasts: The Secrets of Dumbledore,9041.0,51.0,95818564.0,71,0
2022-06-24,-,Watcher,7517.0,56.0,1918323.0,22,0
2022-06-24,-,Mad God,7016.0,27.0,91854.0,15,0
2022-06-24,-,Beba,2428.0,3.0,2428.0,1,1
2022-06-24,-,Family Camp,1691.0,26.0,3942248.0,43,0
2022-06-24,-,Flux Gourmet,1201.0,19.0,1201.0,1,1
2022-06-24,-,1982,924.0,1.0,10754.0,15,0
2022-06-24,-,Benediction,663.0,22.0,189460.0,29,0
2022-06-24,-,Spider-Man: No Way Home,456.0,10.0,804791300.0,190,0
2022-06-24,-,Montana Story,222.0,7.0,292432.0,43,0
2022-06-24,-,Diva,188.0,1.0,2738134.0,14701,0
2022-06-24,-,Love in Kilnerry,44.0,1.0,81978.0,78,0
2022-06-26,1,Top Gun: Maverick,9245301.0,3948.0,520836963.0,31,0
2022-06-26,2,Elvis,8526333.0,3906.0,31211579.0,3,0
2022-06-26,3,Jurassic World: Dominion,8276765.0,4233.0,303065330.0,17,0
2022-06-26,4,The Black Phone,5870135.0,3150.0,23633220.0,3,0
2022-06-26,5,Lightyear,5538235.0,4255.0,89259822.0,10,0
2022-06-26,6,Doctor Strange in the Multiverse of Madness,471330.0,1855.0,409247667.0,52,0
2022-06-26,-,Everything Everywhere All At Once,165764.0,524.0,66081429.0,94,0
2022-06-26,-,The Bob’s Burgers Movie,124479.0,590.0,31028357.0,31,0
2022-06-26,-,Downton Abbey: A New Era,123340.0,745.0,43305590.0,38,0
2022-06-26,-,The Bad Guys,117595.0,1033.0,95503890.0,66,0
2022-06-26,-,Marcel the Shell with Shoes On,29962.0,6.0,159403.0,3,0
2022-06-26,-,Sonic the Hedgehog 2,29251.0,234.0,190743117.0,80,0
2022-06-26,-,Official Competition,17320.0,26.0,95486.0,10,0
2022-06-26,-,Brian and Charles,17075.0,279.0,392290.0,10,0
2022-06-26,-,Mad God,9843.0,27.0,109289.0,17,0
2022-06-26,-,Fantastic Beasts: The Secrets of Dumbledore,5898.0,51.0,95839370.0,73,0
2022-06-26,-,Watcher,5194.0,56.0,1932649.0,24,0
2022-06-26,-,Uncharted,4192.0,31.0,148573434.0,129,0
2022-06-26,-,Family Camp,1629.0,26.0,3946384.0,45,0
2022-06-26,-,Love in Kilnerry,1377.0,2.0,90852.0,80,0
2022-06-26,-,1982,1202.0,1.0,12840.0,17,0
2022-06-26,-,Flux Gourmet,1170.0,19.0,3780.0,3,0
2022-06-26,-,Benediction,1107.0,22.0,191901.0,31,0
2022-06-26,-,Spider-Man: No Way Home,543.0,10.0,804792418.0,192,0
2022-06-26,-,Beba,529.0,3.0,4862.0,3,0
2022-06-26,-,Diva,300.0,1.0,2739127.0,14703,0
2022-06-26,-,Montana Story,177.0,7.0,292916.0,45,0
2022-06-25,1,Top Gun: Maverick,12052751.0,3948.0,511591662.0,30,0
2022-06-25,2,Jurassic World: Dominion,10923635.0,4233.0,294788565.0,16,0
2022-06-25,3,Elvis,9929779.0,3906.0,22685246.0,2,0
2022-06-25,4,The Black Phone,7521730.0,3150.0,17763085.0,2,0
2022-06-25,5,Lightyear,7079469.0,4255.0,83721587.0,9,0
2022-06-25,6,Doctor Strange in the Multiverse of Madness,744113.0,1855.0,408776337.0,51,0
2022-06-25,-,Everything Everywhere All At Once,215976.0,524.0,65915665.0,93,0
2022-06-25,-,The Bob’s Burgers Movie,207686.0,590.0,30903878.0,30,0
2022-06-25,-,The Bad Guys,187540.0,1033.0,95386295.0,65,0
2022-06-25,-,Downton Abbey: A New Era,150685.0,745.0,43182250.0,37,0
2022-06-25,-,Marcel the Shell with Shoes On,47253.0,6.0,129441.0,2,0
2022-06-25,-,Sonic the Hedgehog 2,45333.0,234.0,190713866.0,79,0
2022-06-25,-,Official Competition,21887.0,26.0,78166.0,9,0
2022-06-25,-,Uncharted,19515.0,31.0,148569242.0,128,0
2022-06-25,-,Brian and Charles,19160.0,279.0,375215.0,9,0
2022-06-25,-,Fantastic Beasts: The Secrets of Dumbledore,14908.0,51.0,95833472.0,72,0
2022-06-25,-,Watcher,9132.0,56.0,1927455.0,23,0
2022-06-25,-,Mad God,7592.0,27.0,99446.0,16,0
2022-06-25,-,Love in Kilnerry,7497.0,3.0,89475.0,79,0
2022-06-25,-,Family Camp,2507.0,26.0,3944755.0,44,0
2022-06-25,-,Beba,1905.0,3.0,4333.0,2,0
2022-06-25,-,Flux Gourmet,1409.0,19.0,2610.0,2,0
2022-06-25,-,Benediction,1334.0,22.0,190794.0,30,0
2022-06-25,-,1982,884.0,1.0,11638.0,16,0
2022-06-25,-,Diva,693.0,1.0,2738827.0,14702,0
2022-06-25,-,Spider-Man: No Way Home,575.0,10.0,804791875.0,191,0
2022-06-25,-,Montana Story,307.0,7.0,292739.0,44,0
2022-06-27,1,Top Gun: Maverick,4607973.0,3948.0,525444936.0,32,0
2022-06-27,2,Elvis,4253038.0,3906.0,35464617.0,4,0
2022-06-27,3,Jurassic World: Dominion,3422410.0,4233.0,306487740.0,18,0
2022-06-27,4,The Black Phone,3066385.0,3150.0,26699605.0,4,0
2022-06-27,5,Lightyear,2621774.0,4255.0,91881596.0,11,0
2022-06-27,6,Doctor Strange in the Multiverse of Madness,244103.0,1855.0,409491770.0,53,0
2022-06-27,-,Everything Everywhere All At Once,98668.0,524.0,66180097.0,95,0
2022-06-27,-,The Bad Guys,94860.0,1033.0,95598750.0,67,0
2022-06-27,-,The Bob’s Burgers Movie,72643.0,590.0,31101000.0,32,0
2022-06-27,-,Downton Abbey: A New Era,70230.0,745.0,43375820.0,39,0
2022-06-27,-,Sonic the Hedgehog 2,17602.0,234.0,190760719.0,81,0
2022-06-27,-,Marcel the Shell with Shoes On,16065.0,6.0,175468.0,4,0
2022-06-27,-,Brian and Charles,9280.0,279.0,401570.0,11,0
2022-06-27,-,Official Competition,6872.0,26.0,102358.0,11,0
2022-06-27,-,Mad God,4338.0,27.0,113627.0,18,0
2022-06-27,-,Watcher,3677.0,56.0,1936326.0,25,0
2022-06-27,-,Fantastic Beasts: The Secrets of Dumbledore,3181.0,51.0,95842551.0,74,0
2022-06-27,-,Uncharted,1569.0,31.0,148575003.0,130,0
2022-06-27,-,Family Camp,1153.0,26.0,3947537.0,46,0
2022-06-27,-,Flux Gourmet,687.0,19.0,4467.0,4,0
2022-06-27,-,Diva,584.0,1.0,2739711.0,14704,0
2022-06-27,-,Beba,533.0,3.0,5395.0,4,0
2022-06-27,-,Benediction,318.0,22.0,192219.0,32,0
2022-06-27,-,Spider-Man: No Way Home,159.0,10.0,804792577.0,193,0
2022-06-27,-,1982,113.0,1.0,12953.0,18,0
2022-06-27,-,Love in Kilnerry,25.0,1.0,90877.0,81,0
2022-06-28,1,Elvis,5267391.0,3906.0,40732008.0,5,0
2022-06-28,2,Top Gun: Maverick,4718270.0,3948.0,530163206.0,33,0
2022-06-28,3,Jurassic World: Dominion,3936605.0,4233.0,310424345.0,19,0
2022-06-28,4,The Black Phone,3218650.0,3150.0,29918255.0,5,0
2022-06-28,5,Lightyear,3017591.0,4255.0,94899187.0,12,0
2022-06-28,6,Doctor Strange in the Multiverse of Madness,251419.0,1855.0,409743189.0,54,0
2022-06-28,-,The Bad Guys,115160.0,1033.0,95713910.0,68,0
2022-06-28,-,Everything Everywhere All At Once,102303.0,524.0,66282400.0,96,0
2022-06-28,-,Downton Abbey: A New Era,74950.0,745.0,43450770.0,40,0
2022-06-28,-,The Bob’s Burgers Movie,72431.0,590.0,31173431.0,33,0
2022-06-28,-,Sonic the Hedgehog 2,17763.0,234.0,190778482.0,82,0
2022-06-28,-,Marcel the Shell with Shoes On,17202.0,6.0,192670.0,5,0
2022-06-28,-,Brian and Charles,10285.0,279.0,411855.0,12,0
2022-06-28,-,Official Competition,7570.0,26.0,109928.0,12,0
2022-06-28,-,Mad God,6572.0,27.0,120199.0,19,0
2022-06-28,-,Watcher,3878.0,56.0,1940204.0,26,0
2022-06-28,-,Fantastic Beasts: The Secrets of Dumbledore,2960.0,51.0,95845511.0,75,0
2022-06-28,-,Family Camp,1968.0,26.0,3949505.0,47,0
2022-06-28,-,Uncharted,1291.0,31.0,148576294.0,131,0
2022-06-28,-,Benediction,784.0,22.0,193003.0,33,0
2022-06-28,-,Flux Gourmet,752.0,19.0,5219.0,5,0
2022-06-28,-,The Conversation,627.0,1.0,4547397.0,17615,0
2022-06-28,-,1982,482.0,1.0,13435.0,19,0
2022-06-28,-,Beba,376.0,3.0,5771.0,5,0
2022-06-28,-,Spider-Man: No Way Home,333.0,10.0,804792910.0,194,0
2022-06-28,-,Diva,221.0,1.0,2739932.0,14705,0
2022-06-28,-,Love in Kilnerry,85.0,1.0,90962.0,82,0
2022-06-30,1,Top Gun: Maverick,4006207.0,3948.0,538475367.0,35,0
2022-06-30,2,Elvis,3577241.0,3906.0,48320011.0,7,0
2022-06-30,3,Jurassic World: Dominion,2706595.0,4233.0,316164935.0,21,0
2022-06-30,4,The Black Phone,2534270.0,3150.0,35164325.0,7,0
2022-06-30,5,Lightyear,1607837.0,4255.0,98788663.0,14,0
2022-06-30,6,Doctor Strange in the Multiverse of Madness,185778.0,1855.0,410151349.0,56,0
2022-06-30,7,Everything Everywhere All At Once,81262.0,524.0,66463183.0,98,0
2022-06-30,-,The Bob’s Burgers Movie,66703.0,590.0,31312167.0,35,0
2022-06-30,-,Downton Abbey: A New Era,60235.0,745.0,43584035.0,42,0
2022-06-30,-,The Bad Guys,56645.0,1033.0,95855335.0,70,0
2022-06-30,-,Marcel the Shell with Shoes On,15020.0,6.0,223012.0,7,0
2022-06-30,-,Sonic the Hedgehog 2,12489.0,234.0,190808518.0,84,0
2022-06-30,-,Brian and Charles,10415.0,279.0,430635.0,14,0
2022-06-30,-,Official Competition,6682.0,26.0,123684.0,14,0
2022-06-30,-,Mad God,6139.0,27.0,133069.0,21,0
2022-06-30,-,Watcher,2853.0,56.0,1947184.0,28,0
2022-06-30,-,Fantastic Beasts: The Secrets of Dumbledore,2542.0,51.0,95850844.0,77,0
2022-06-30,-,Uncharted,2294.0,31.0,148580400.0,133,0
2022-06-30,-,Flux Gourmet,1407.0,19.0,8150.0,7,0
2022-06-30,-,Benediction,655.0,22.0,194768.0,35,0
2022-06-30,-,1982,530.0,1.0,14159.0,21,0
2022-06-30,-,Family Camp,438.0,26.0,3950794.0,49,0
2022-06-30,-,Diva,389.0,1.0,2740586.0,14707,0
2022-06-30,-,Beba,384.0,3.0,6574.0,7,0
2022-06-30,-,Spider-Man: No Way Home,327.0,10.0,804793477.0,196,0
2022-06-29,1,Top Gun: Maverick,4305954.0,3948.0,534469160.0,34,0
2022-06-29,2,Elvis,4010762.0,3906.0,44742770.0,6,0
2022-06-29,3,Jurassic World: Dominion,3033995.0,4233.0,313458340.0,20,0
2022-06-29,4,The Black Phone,2711800.0,3150.0,32630055.0,6,0
2022-06-29,5,Lightyear,2281639.0,4255.0,97180826.0,13,0
2022-06-29,6,Doctor Strange in the Multiverse of Madness,222382.0,1855.0,409965571.0,55,0
2022-06-29,-,Everything Everywhere All At Once,99521.0,524.0,66381921.0,97,0
2022-06-29,-,The Bad Guys,84780.0,1033.0,95798690.0,69,0
2022-06-29,-,Downton Abbey: A New Era,73030.0,745.0,43523800.0,41,0
2022-06-29,-,The Bob’s Burgers Movie,72033.0,590.0,31245464.0,34,0
2022-06-29,-,Sonic the Hedgehog 2,17547.0,234.0,190796029.0,83,0
2022-06-29,-,Marcel the Shell with Shoes On,15322.0,6.0,207992.0,6,0
2022-06-29,-,Brian and Charles,8365.0,279.0,420220.0,13,0
2022-06-29,-,Official Competition,7074.0,26.0,117002.0,13,0
2022-06-29,-,Mad God,6731.0,27.0,126930.0,20,0
2022-06-29,-,Watcher,4127.0,56.0,1944331.0,27,0
2022-06-29,-,Fantastic Beasts: The Secrets of Dumbledore,2791.0,51.0,95848302.0,76,0
2022-06-29,-,Uncharted,1812.0,31.0,148578106.0,132,0
2022-06-29,-,Flux Gourmet,1524.0,19.0,6743.0,6,0
2022-06-29,-,Benediction,1110.0,22.0,194113.0,34,0
2022-06-29,-,Family Camp,851.0,26.0,3950356.0,48,0
2022-06-29,-,Beba,419.0,3.0,6190.0,6,0
2022-06-29,-,Diva,265.0,1.0,2740197.0,14706,0
2022-06-29,-,Spider-Man: No Way Home,240.0,10.0,804793150.0,195,0
2022-06-29,-,1982,194.0,1.0,13629.0,20,0
2022-07-01,1,Minions: The Rise of Gru,48234190.0,4391.0,48234190.0,1,1
2022-07-01,2,Top Gun: Maverick,7186162.0,3843.0,545661529.0,36,0
2022-07-01,3,Elvis,5320812.0,3932.0,53640823.0,8,0
2022-07-01,4,Jurassic World: Dominion,4738750.0,3801.0,320903685.0,22,0
2022-07-01,5,The Black Phone,3959700.0,3156.0,39124025.0,8,0
2022-07-01,6,Lightyear,2077900.0,3800.0,100866563.0,15,0
2022-07-01,7,Mr. Malcolm’s List,306342.0,1384.0,306342.0,1,1
2022-07-01,8,Everything Everywhere All At Once,141205.0,607.0,66604388.0,99,0
2022-07-01,9,Doctor Strange in the Multiverse of Madness,123063.0,590.0,410274412.0,57,0
2022-07-01,-,Marcel the Shell with Shoes On,88492.0,22.0,311504.0,8,0
2022-07-01,-,The Bad Guys,70410.0,535.0,95925745.0,71,0
2022-07-01,-,The Bob’s Burgers Movie,58190.0,275.0,31370357.0,36,0
